source,target,weight
17962,2445,3
17962,2576,13
17962,24947,261
17962,24948,261
17962,25189,214
17971,13117,15
17971,13317,54
17971,16187,50
17971,17989,291
17971,19185,281
17971,19188,282
17971,19189,282
17971,19191,281
17971,19192,287
17971,19193,276
17971,19194,284
17971,19304,285
17971,19306,280
17971,19442,253
17971,19443,287
17971,19623,285
17971,21065,287
17971,21129,286
17971,21130,284
17971,21131,286
17971,21132,286
17971,21135,285
17971,21136,287
17971,21137,263
17971,21138,286
17971,21139,287
17971,21142,278
17971,21143,297
17971,21145,286
17971,21146,15
17971,21147,284
17971,21149,285
17971,21150,287
17971,21280,286
17971,21638,287
17971,21656,285
17971,21657,283
17971,22681,288
17971,22730,287
17971,22731,287
17971,22732,287
17971,22733,287
17971,22734,287
17971,22735,287
17971,22736,289
17971,22737,281
17971,22738,287
17971,22740,287
17971,22741,294
17971,22742,287
17971,22743,287
17971,22745,273
17971,22912,281
17971,24754,287
17971,24755,287
17971,24756,284
17971,24758,286
17971,24759,287
17971,24760,287
17971,24761,287
17971,24762,286
17971,24763,287
17971,24766,287
17971,24767,271
17971,24768,280
17971,24770,287
17971,24771,287
17971,24772,284
17971,24773,286
17971,24774,174
17971,24775,287
17971,24776,285
17971,24777,287
17971,24757,282
17971,21148,275
17971,22744,272
17971,24764,272
17971,2445,3
17971,2576,13
17971,24947,261
17971,24948,261
17971,25189,214
17989,13117,10
17989,13317,78
17989,16187,39
17989,19185,285
17989,19188,290
17989,19189,286
17989,19191,289
17989,19192,291
17989,19193,286
17989,19194,290
17989,19304,285
17989,19306,299
17989,19442,259
17989,19443,291
17989,19623,289
17989,21065,291
17989,21129,291
17989,21130,289
17989,21131,290
17989,21132,290
17989,21135,289
17989,21136,291
17989,21137,275
17989,21138,298
17989,21139,291
17989,21142,277
17989,21143,349
17989,21145,290
17989,21146,10
17989,21147,376
17989,21149,287
17989,21150,291
17989,21280,382
17989,21638,291
17989,21656,291
17989,21657,287
17989,22681,388
17989,22730,291
17989,22731,291
17989,22732,291
17989,22733,291
17989,22734,291
17989,22735,291
17989,22736,297
17989,22737,285
17989,22738,291
17989,22740,291
17989,22741,390
17989,22742,291
17989,22743,291
17989,22745,281
17989,22912,289
17989,24754,291
17989,24755,291
17989,24756,292
17989,24758,290
17989,24759,291
17989,24760,291
17989,24761,291
17989,24762,290
17989,24763,291
17989,24766,291
17989,24767,278
17989,24768,285
17989,24770,291
17989,24771,291
17989,24772,292
17989,24773,292
17989,24774,159
17989,24775,291
17989,24776,385
17989,24777,291
17989,21148,360
17989,24757,287
17989,22744,281
17989,24764,281
17989,2445,3
17989,2576,13
17989,24947,272
17989,24948,272
17989,25189,292
19185,13117,15
19185,13317,52
19185,16187,49
19185,19188,282
19185,19189,276
19185,19191,282
19185,19192,281
19185,19193,270
19185,19194,278
19185,19304,279
19185,19306,273
19185,19442,251
19185,19443,281
19185,19623,279
19185,21065,281
19185,21129,281
19185,21130,280
19185,21131,281
19185,21132,280
19185,21135,280
19185,21136,281
19185,21137,257
19185,21138,280
19185,21139,281
19185,21142,272
19185,21143,295
19185,21145,280
19185,21146,15
19185,21147,278
19185,21149,280
19185,21150,281
19185,21280,280
19185,21638,281
19185,21656,281
19185,21657,285
19185,22681,282
19185,22730,281
19185,22731,281
19185,22732,281
19185,22733,281
19185,22734,281
19185,22735,281
19185,22736,283
19185,22737,275
19185,22738,281
19185,22740,281
19185,22741,288
19185,22742,281
19185,22743,281
19185,22745,277
19185,22912,273
19185,24754,281
19185,24755,281
19185,24756,278
19185,24758,280
19185,24759,281
19185,24760,281
19185,24761,281
19185,24762,280
19185,24763,281
19185,24766,281
19185,24767,264
19185,24768,274
19185,24770,281
19185,24771,281
19185,24772,278
19185,24773,282
19185,24774,169
19185,24775,281
19185,24776,279
19185,24777,281
19185,24757,276
19185,21148,269
19185,22744,266
19185,24764,266
19185,2445,3
19185,2576,10
19185,24947,254
19185,24948,254
19185,25189,215
19188,13117,15
19188,13317,57
19188,16187,50
19188,19189,277
19188,19191,282
19188,19192,282
19188,19193,271
19188,19194,279
19188,19304,280
19188,19306,275
19188,19442,252
19188,19443,282
19188,19623,280
19188,21065,282
19188,21129,282
19188,21130,280
19188,21131,281
19188,21132,281
19188,21135,280
19188,21136,282
19188,21137,258
19188,21138,281
19188,21139,282
19188,21142,273
19188,21143,296
19188,21145,281
19188,21146,15
19188,21147,283
19188,21149,280
19188,21150,282
19188,21280,285
19188,21638,282
19188,21656,282
19188,21657,284
19188,22681,287
19188,22730,282
19188,22731,282
19188,22732,282
19188,22733,282
19188,22734,282
19188,22735,282
19188,22736,284
19188,22737,276
19188,22738,282
19188,22740,282
19188,22741,293
19188,22742,282
19188,22743,282
19188,22745,274
19188,22912,276
19188,24754,282
19188,24755,282
19188,24756,279
19188,24758,281
19188,24759,282
19188,24760,282
19188,24761,282
19188,24762,281
19188,24763,282
19188,24766,282
19188,24767,266
19188,24768,275
19188,24770,282
19188,24771,282
19188,24772,279
19188,24773,283
19188,24774,170
19188,24775,282
19188,24776,284
19188,24777,282
19188,24757,277
19188,21148,274
19188,22744,267
19188,24764,267
19188,2445,3
19188,2576,12
19188,24947,256
19188,24948,256
19188,25189,215
19189,13117,15
19189,13317,59
19189,16187,45
19189,19191,276
19189,19192,282
19189,19193,271
19189,19194,279
19189,19304,280
19189,19306,275
19189,19442,248
19189,19443,282
19189,19623,280
19189,21065,282
19189,21129,281
19189,21130,279
19189,21131,281
19189,21132,281
19189,21135,280
19189,21136,282
19189,21137,258
19189,21138,281
19189,21139,282
19189,21142,273
19189,21143,292
19189,21145,281
19189,21146,15
19189,21147,279
19189,21149,280
19189,21150,282
19189,21280,281
19189,21638,282
19189,21656,280
19189,21657,278
19189,22681,283
19189,22730,282
19189,22731,282
19189,22732,282
19189,22733,282
19189,22734,282
19189,22735,282
19189,22736,284
19189,22737,276
19189,22738,282
19189,22740,282
19189,22741,289
19189,22742,282
19189,22743,282
19189,22745,268
19189,22912,276
19189,24754,282
19189,24755,282
19189,24756,279
19189,24758,281
19189,24759,282
19189,24760,282
19189,24761,282
19189,24762,281
19189,24763,282
19189,24766,282
19189,24767,266
19189,24768,275
19189,24770,282
19189,24771,282
19189,24772,279
19189,24773,281
19189,24774,169
19189,24775,282
19189,24776,280
19189,24777,282
19189,24757,277
19189,21148,270
19189,2445,1
19189,2576,12
19189,22744,267
19189,24764,267
19189,24947,261
19189,24948,261
19189,25189,214
19191,13117,15
19191,13317,56
19191,16187,49
19191,19192,281
19191,19193,270
19191,19194,278
19191,19304,279
19191,19306,274
19191,19442,251
19191,19443,281
19191,19623,279
19191,21065,281
19191,21129,281
19191,21130,279
19191,21131,282
19191,21132,280
19191,21135,281
19191,21136,281
19191,21137,257
19191,21138,280
19191,21139,281
19191,21142,272
19191,21143,295
19191,21145,280
19191,21146,15
19191,21147,282
19191,21149,279
19191,21150,281
19191,21280,284
19191,21638,281
19191,21656,281
19191,21657,283
19191,22681,286
19191,22730,281
19191,22731,281
19191,22732,281
19191,22733,281
19191,22734,281
19191,22735,281
19191,22736,283
19191,22737,275
19191,22738,281
19191,22740,281
19191,22741,292
19191,22742,281
19191,22743,281
19191,22745,273
19191,22912,275
19191,24754,281
19191,24755,281
19191,24756,278
19191,24758,280
19191,24759,281
19191,24760,281
19191,24761,281
19191,24762,280
19191,24763,281
19191,24766,281
19191,24767,265
19191,24768,274
19191,24770,281
19191,24771,281
19191,24772,278
19191,24773,282
19191,24774,169
19191,24775,281
19191,24776,283
19191,24777,281
19191,24757,276
19191,21148,273
19191,22744,266
19191,24764,266
19191,2445,3
19191,2576,11
19191,24947,255
19191,24948,255
19191,25189,215
19192,13117,15
19192,13317,54
19192,16187,50
19192,19193,276
19192,19194,284
19192,19304,285
19192,19306,280
19192,19442,253
19192,19443,287
19192,19623,285
19192,21065,287
19192,21129,286
19192,21130,284
19192,21131,286
19192,21132,286
19192,21135,285
19192,21136,287
19192,21137,263
19192,21138,286
19192,21139,287
19192,21142,278
19192,21143,297
19192,21145,286
19192,21146,15
19192,21147,284
19192,21149,285
19192,21150,287
19192,21280,286
19192,21638,287
19192,21656,285
19192,21657,283
19192,22681,288
19192,22730,287
19192,22731,287
19192,22732,287
19192,22733,287
19192,22734,287
19192,22735,287
19192,22736,289
19192,22737,281
19192,22738,287
19192,22740,287
19192,22741,294
19192,22742,287
19192,22743,287
19192,22745,273
19192,22912,281
19192,24754,287
19192,24755,287
19192,24756,284
19192,24758,286
19192,24759,287
19192,24760,287
19192,24761,287
19192,24762,286
19192,24763,287
19192,24766,287
19192,24767,271
19192,24768,280
19192,24770,287
19192,24771,287
19192,24772,284
19192,24773,286
19192,24774,174
19192,24775,287
19192,24776,285
19192,24777,287
19192,24757,282
19192,21148,275
19192,22744,272
19192,24764,272
19192,2445,3
19192,2576,13
19192,24947,261
19192,24948,261
19192,25189,214
19193,13117,15
19193,13317,51
19193,16187,50
19193,19194,273
19193,19304,274
19193,19306,271
19193,19442,242
19193,19443,276
19193,19623,274
19193,21065,276
19193,21129,275
19193,21130,273
19193,21131,275
19193,21132,275
19193,21135,274
19193,21136,276
19193,21137,254
19193,21138,275
19193,21139,276
19193,21142,268
19193,21143,290
19193,21145,275
19193,21146,15
19193,21147,279
19193,21149,276
19193,21150,276
19193,21280,281
19193,21638,276
19193,21656,274
19193,21657,272
19193,22681,283
19193,22730,276
19193,22731,276
19193,22732,276
19193,22733,276
19193,22734,276
19193,22735,276
19193,22736,278
19193,22737,272
19193,22738,276
19193,22740,276
19193,22741,288
19193,22742,276
19193,22743,276
19193,22745,262
19193,22912,270
19193,24754,276
19193,24755,276
19193,24756,273
19193,24758,275
19193,24759,276
19193,24760,276
19193,24761,276
19193,24762,277
19193,24763,276
19193,24766,276
19193,24767,260
19193,24768,269
19193,24770,276
19193,24771,276
19193,24772,273
19193,24773,275
19193,24774,184
19193,24775,276
19193,24776,282
19193,24777,276
19193,24757,271
19193,21148,269
19193,22744,261
19193,24764,261
19193,2445,3
19193,2576,13
19193,24947,250
19193,24948,250
19193,25189,211
19194,13117,15
19194,13317,54
19194,16187,50
19194,19304,281
19194,19306,279
19194,19442,250
19194,19443,284
19194,19623,282
19194,21065,284
19194,21129,283
19194,21130,281
19194,21131,283
19194,21132,283
19194,21135,282
19194,21136,284
19194,21137,261
19194,21138,284
19194,21139,284
19194,21142,275
19194,21143,294
19194,21145,283
19194,21146,15
19194,21147,280
19194,21149,282
19194,21150,284
19194,21280,283
19194,21638,284
19194,21656,282
19194,21657,280
19194,22681,286
19194,22730,284
19194,22731,284
19194,22732,284
19194,22733,284
19194,22734,284
19194,22735,284
19194,22736,287
19194,22737,278
19194,22738,284
19194,22740,284
19194,22741,292
19194,22742,284
19194,22743,284
19194,22745,270
19194,22912,277
19194,24754,284
19194,24755,284
19194,24756,281
19194,24758,283
19194,24759,284
19194,24760,284
19194,24761,284
19194,24762,283
19194,24763,284
19194,24766,284
19194,24767,268
19194,24768,277
19194,24770,284
19194,24771,284
19194,24772,281
19194,24773,283
19194,24774,171
19194,24775,284
19194,24776,283
19194,24777,284
19194,24757,279
19194,21148,272
19194,22744,269
19194,24764,269
19194,2445,3
19194,2576,13
19194,24947,258
19194,24948,258
19194,25189,212
19304,13117,15
19304,13317,54
19304,16187,50
19304,19306,274
19304,19442,251
19304,19443,285
19304,19623,283
19304,21065,285
19304,21129,284
19304,21130,282
19304,21131,284
19304,21132,284
19304,21135,283
19304,21136,285
19304,21137,259
19304,21138,282
19304,21139,285
19304,21142,276
19304,21143,295
19304,21145,284
19304,21146,15
19304,21147,284
19304,21149,283
19304,21150,285
19304,21280,284
19304,21638,285
19304,21656,283
19304,21657,281
19304,22681,284
19304,22730,285
19304,22731,285
19304,22732,285
19304,22733,285
19304,22734,285
19304,22735,285
19304,22736,285
19304,22737,279
19304,22738,285
19304,22740,285
19304,22741,290
19304,22742,285
19304,22743,285
19304,22745,271
19304,22912,281
19304,24754,285
19304,24755,285
19304,24756,282
19304,24758,284
19304,24759,285
19304,24760,285
19304,24761,285
19304,24762,284
19304,24763,285
19304,24766,285
19304,24767,269
19304,24768,278
19304,24770,285
19304,24771,285
19304,24772,282
19304,24773,284
19304,24774,172
19304,24775,285
19304,24776,281
19304,24777,285
19304,24757,280
19304,21148,273
19304,22744,270
19304,24764,270
19304,2445,3
19304,2576,13
19304,24947,259
19304,24948,259
19304,25189,210
19306,13117,15
19306,13317,50
19306,16187,44
19306,19442,246
19306,19443,280
19306,19623,278
19306,21065,280
19306,21129,279
19306,21130,277
19306,21131,279
19306,21132,279
19306,21135,278
19306,21136,280
19306,21137,260
19306,21138,283
19306,21139,280
19306,21142,272
19306,21143,294
19306,21145,281
19306,21146,15
19306,21147,280
19306,21149,282
19306,21150,280
19306,21280,286
19306,21638,280
19306,21656,278
19306,21657,275
19306,22681,292
19306,22730,280
19306,22731,280
19306,22732,280
19306,22733,280
19306,22734,280
19306,22735,280
19306,22736,286
19306,22737,274
19306,22738,280
19306,22740,280
19306,22741,298
19306,22742,280
19306,22743,280
19306,22745,265
19306,22912,271
19306,24754,280
19306,24755,280
19306,24756,277
19306,24758,279
19306,24759,280
19306,24760,280
19306,24761,280
19306,24762,279
19306,24763,280
19306,24766,280
19306,24767,278
19306,24768,273
19306,24770,280
19306,24771,280
19306,24772,277
19306,24773,279
19306,24774,186
19306,24775,280
19306,24776,291
19306,24777,280
19306,24757,275
19306,21148,274
19306,22744,265
19306,24764,265
19306,2445,3
19306,2576,12
19306,24947,259
19306,24948,259
19306,25189,222
19442,13117,15
19442,13317,51
19442,16187,50
19442,19443,253
19442,19623,251
19442,21065,253
19442,21129,252
19442,21130,250
19442,21131,252
19442,21132,252
19442,21135,251
19442,21136,253
19442,21137,229
19442,21138,252
19442,21139,253
19442,21142,244
19442,21143,264
19442,21145,252
19442,21146,15
19442,21147,252
19442,21149,251
19442,21150,253
19442,21280,254
19442,21638,253
19442,21656,251
19442,21657,253
19442,22681,256
19442,22730,253
19442,22731,253
19442,22732,253
19442,22733,253
19442,22734,253
19442,22735,253
19442,22736,255
19442,22737,247
19442,22738,253
19442,22740,253
19442,22741,262
19442,22742,253
19442,22743,253
19442,22745,243
19442,22912,247
19442,24754,253
19442,24755,253
19442,24756,250
19442,24758,252
19442,24759,253
19442,24760,253
19442,24761,253
19442,24762,252
19442,24763,253
19442,24766,253
19442,24767,237
19442,24768,246
19442,24770,253
19442,24771,253
19442,24772,250
19442,24773,252
19442,24774,140
19442,24775,253
19442,24776,253
19442,24777,253
19442,24757,248
19442,21148,243
19442,22744,238
19442,24764,238
19442,2445,3
19442,2576,12
19442,24947,227
19442,24948,227
19442,25189,211
19443,13117,15
19443,13317,54
19443,16187,50
19443,19623,285
19443,21065,287
19443,21129,286
19443,21130,284
19443,21131,286
19443,21132,286
19443,21135,285
19443,21136,287
19443,21137,263
19443,21138,286
19443,21139,287
19443,21142,278
19443,21143,297
19443,21145,286
19443,21146,15
19443,21147,284
19443,21149,285
19443,21150,287
19443,21280,286
19443,21638,287
19443,21656,285
19443,21657,283
19443,22681,288
19443,22730,287
19443,22731,287
19443,22732,287
19443,22733,287
19443,22734,287
19443,22735,287
19443,22736,289
19443,22737,281
19443,22738,287
19443,22740,287
19443,22741,294
19443,22742,287
19443,22743,287
19443,22745,273
19443,22912,281
19443,24754,287
19443,24755,287
19443,24756,284
19443,24758,286
19443,24759,287
19443,24760,287
19443,24761,287
19443,24762,286
19443,24763,287
19443,24766,287
19443,24767,271
19443,24768,280
19443,24770,287
19443,24771,287
19443,24772,284
19443,24773,286
19443,24774,174
19443,24775,287
19443,24776,285
19443,24777,287
19443,24757,282
19443,21148,275
19443,22744,272
19443,24764,272
19443,2445,3
19443,2576,13
19443,24947,261
19443,24948,261
19443,25189,214
19623,13117,15
19623,13317,53
19623,16187,50
19623,21065,285
19623,21129,284
19623,21130,282
19623,21131,284
19623,21132,284
19623,21135,283
19623,21136,285
19623,21137,261
19623,21138,284
19623,21139,285
19623,21142,276
19623,21143,295
19623,21145,284
19623,21146,15
19623,21147,282
19623,21149,283
19623,21150,285
19623,21280,284
19623,21638,285
19623,21656,283
19623,21657,281
19623,22681,286
19623,22730,285
19623,22731,285
19623,22732,285
19623,22733,285
19623,22734,285
19623,22735,285
19623,22736,287
19623,22737,279
19623,22738,285
19623,22740,285
19623,22741,292
19623,22742,285
19623,22743,285
19623,22745,271
19623,22912,279
19623,24754,285
19623,24755,285
19623,24756,282
19623,24758,284
19623,24759,285
19623,24760,285
19623,24761,285
19623,24762,284
19623,24763,285
19623,24766,285
19623,24767,269
19623,24768,278
19623,24770,285
19623,24771,285
19623,24772,282
19623,24773,284
19623,24774,172
19623,24775,285
19623,24776,283
19623,24777,285
19623,24757,280
19623,21148,273
19623,22744,270
19623,24764,270
19623,2445,3
19623,2576,13
19623,24947,259
19623,24948,259
19623,25189,212
21065,13117,15
21065,13317,54
21065,16187,50
21065,21129,286
21065,21130,284
21065,21131,286
21065,21132,286
21065,21135,285
21065,21136,287
21065,21137,263
21065,21138,286
21065,21139,287
21065,21142,278
21065,21143,297
21065,21145,286
21065,21146,15
21065,21147,284
21065,21149,285
21065,21150,287
21065,21280,286
21065,21638,287
21065,21656,285
21065,21657,283
21065,22681,288
21065,22730,287
21065,22731,287
21065,22732,287
21065,22733,287
21065,22734,287
21065,22735,287
21065,22736,289
21065,22737,281
21065,22738,287
21065,22740,287
21065,22741,294
21065,22742,287
21065,22743,287
21065,22745,273
21065,22912,281
21065,24754,287
21065,24755,287
21065,24756,284
21065,24758,286
21065,24759,287
21065,24760,287
21065,24761,287
21065,24762,286
21065,24763,287
21065,24766,287
21065,24767,271
21065,24768,280
21065,24770,287
21065,24771,287
21065,24772,284
21065,24773,286
21065,24774,174
21065,24775,287
21065,24776,285
21065,24777,287
21065,24757,282
21065,21148,275
21065,22744,272
21065,24764,272
21065,2445,3
21065,2576,13
21065,24947,261
21065,24948,261
21065,25189,214
21129,13117,15
21129,13317,54
21129,16187,50
21129,21130,285
21129,21131,285
21129,21132,285
21129,21135,284
21129,21136,286
21129,21137,262
21129,21138,285
21129,21139,286
21129,21142,277
21129,21143,297
21129,21145,285
21129,21146,15
21129,21147,284
21129,21149,284
21129,21150,286
21129,21280,286
21129,21638,286
21129,21656,285
21129,21657,283
21129,22681,288
21129,22730,286
21129,22731,286
21129,22732,286
21129,22733,286
21129,22734,286
21129,22735,286
21129,22736,288
21129,22737,280
21129,22738,286
21129,22740,286
21129,22741,294
21129,22742,286
21129,22743,286
21129,22745,273
21129,22912,280
21129,24754,286
21129,24755,286
21129,24756,283
21129,24758,285
21129,24759,286
21129,24760,286
21129,24761,286
21129,24762,285
21129,24763,286
21129,24766,286
21129,24767,270
21129,24768,279
21129,24770,286
21129,24771,286
21129,24772,283
21129,24773,286
21129,24774,175
21129,24775,286
21129,24776,285
21129,24777,286
21129,24757,281
21129,21148,275
21129,22744,271
21129,24764,271
21129,2445,3
21129,2576,13
21129,24947,260
21129,24948,260
21129,25189,214
21130,13117,15
21130,13317,52
21130,16187,48
21130,21131,283
21130,21132,283
21130,21135,282
21130,21136,284
21130,21137,260
21130,21138,283
21130,21139,284
21130,21142,275
21130,21143,295
21130,21145,283
21130,21146,15
21130,21147,282
21130,21149,282
21130,21150,284
21130,21280,284
21130,21638,284
21130,21656,283
21130,21657,281
21130,22681,286
21130,22730,284
21130,22731,284
21130,22732,284
21130,22733,284
21130,22734,284
21130,22735,284
21130,22736,286
21130,22737,278
21130,22738,284
21130,22740,284
21130,22741,292
21130,22742,284
21130,22743,284
21130,22745,272
21130,22912,278
21130,24754,284
21130,24755,284
21130,24756,281
21130,24758,283
21130,24759,284
21130,24760,284
21130,24761,284
21130,24762,283
21130,24763,284
21130,24766,284
21130,24767,268
21130,24768,277
21130,24770,284
21130,24771,284
21130,24772,281
21130,24773,284
21130,24774,173
21130,24775,284
21130,24776,283
21130,24777,284
21130,24757,279
21130,21148,274
21130,22744,269
21130,24764,269
21130,2445,3
21130,2576,13
21130,24947,258
21130,24948,258
21130,25189,214
21131,13117,15
21131,13317,53
21131,16187,49
21131,21132,285
21131,21135,286
21131,21136,286
21131,21137,262
21131,21138,285
21131,21139,286
21131,21142,277
21131,21143,296
21131,21145,285
21131,21146,15
21131,21147,283
21131,21149,284
21131,21150,286
21131,21280,285
21131,21638,286
21131,21656,284
21131,21657,282
21131,22681,287
21131,22730,286
21131,22731,286
21131,22732,286
21131,22733,286
21131,22734,286
21131,22735,286
21131,22736,288
21131,22737,280
21131,22738,286
21131,22740,286
21131,22741,293
21131,22742,286
21131,22743,286
21131,22745,272
21131,22912,280
21131,24754,286
21131,24755,286
21131,24756,283
21131,24758,285
21131,24759,286
21131,24760,286
21131,24761,286
21131,24762,285
21131,24763,286
21131,24766,286
21131,24767,270
21131,24768,279
21131,24770,286
21131,24771,286
21131,24772,283
21131,24773,285
21131,24774,173
21131,24775,286
21131,24776,284
21131,24777,286
21131,24757,281
21131,21148,274
21131,22744,271
21131,24764,271
21131,2445,3
21131,2576,12
21131,24947,260
21131,24948,260
21131,25189,214
21132,13117,15
21132,13317,54
21132,16187,50
21132,21135,284
21132,21136,286
21132,21137,264
21132,21138,285
21132,21139,286
21132,21142,277
21132,21143,296
21132,21145,285
21132,21146,15
21132,21147,283
21132,21149,284
21132,21150,286
21132,21280,285
21132,21638,286
21132,21656,284
21132,21657,282
21132,22681,287
21132,22730,286
21132,22731,286
21132,22732,286
21132,22733,286
21132,22734,286
21132,22735,286
21132,22736,288
21132,22737,280
21132,22738,286
21132,22740,286
21132,22741,293
21132,22742,286
21132,22743,286
21132,22745,272
21132,22912,280
21132,24754,286
21132,24755,286
21132,24756,283
21132,24758,285
21132,24759,286
21132,24760,286
21132,24761,286
21132,24762,285
21132,24763,286
21132,24766,286
21132,24767,270
21132,24768,279
21132,24770,286
21132,24771,286
21132,24772,283
21132,24773,285
21132,24774,173
21132,24775,286
21132,24776,284
21132,24777,286
21132,24757,281
21132,21148,274
21132,22744,271
21132,24764,271
21132,2445,3
21132,2576,13
21132,24947,260
21132,24948,260
21132,25189,213
21135,13117,15
21135,13317,52
21135,16187,49
21135,21136,285
21135,21137,261
21135,21138,284
21135,21139,285
21135,21142,276
21135,21143,295
21135,21145,284
21135,21146,15
21135,21147,282
21135,21149,283
21135,21150,285
21135,21280,284
21135,21638,285
21135,21656,283
21135,21657,281
21135,22681,286
21135,22730,285
21135,22731,285
21135,22732,285
21135,22733,285
21135,22734,285
21135,22735,285
21135,22736,287
21135,22737,279
21135,22738,285
21135,22740,285
21135,22741,292
21135,22742,285
21135,22743,285
21135,22745,273
21135,22912,279
21135,24754,285
21135,24755,285
21135,24756,282
21135,24758,286
21135,24759,285
21135,24760,285
21135,24761,285
21135,24762,284
21135,24763,285
21135,24766,285
21135,24767,269
21135,24768,278
21135,24770,285
21135,24771,285
21135,24772,282
21135,24773,284
21135,24774,172
21135,24775,285
21135,24776,283
21135,24777,285
21135,24757,280
21135,21148,273
21135,22744,270
21135,24764,270
21135,2445,3
21135,2576,12
21135,24947,259
21135,24948,259
21135,25189,213
21136,13117,15
21136,13317,54
21136,16187,50
21136,21137,263
21136,21138,286
21136,21139,287
21136,21142,278
21136,21143,297
21136,21145,286
21136,21146,15
21136,21147,284
21136,21149,285
21136,21150,287
21136,21280,286
21136,21638,287
21136,21656,285
21136,21657,283
21136,22681,288
21136,22730,287
21136,22731,287
21136,22732,287
21136,22733,287
21136,22734,287
21136,22735,287
21136,22736,289
21136,22737,281
21136,22738,287
21136,22740,287
21136,22741,294
21136,22742,287
21136,22743,287
21136,22745,273
21136,22912,281
21136,24754,287
21136,24755,287
21136,24756,284
21136,24758,286
21136,24759,287
21136,24760,287
21136,24761,287
21136,24762,286
21136,24763,287
21136,24766,287
21136,24767,271
21136,24768,280
21136,24770,287
21136,24771,287
21136,24772,284
21136,24773,286
21136,24774,174
21136,24775,287
21136,24776,285
21136,24777,287
21136,24757,282
21136,21148,275
21136,22744,272
21136,24764,272
21136,2445,3
21136,2576,13
21136,24947,261
21136,24948,261
21136,25189,214
21137,13117,15
21137,13317,39
21137,16187,44
21137,21138,267
21137,21139,263
21137,21142,254
21137,21143,276
21137,21145,262
21137,21146,15
21137,21147,262
21137,21149,261
21137,21150,263
21137,21280,266
21137,21638,263
21137,21656,261
21137,21657,259
21137,22681,270
21137,22730,263
21137,22731,263
21137,22732,263
21137,22733,263
21137,22734,263
21137,22735,263
21137,22736,267
21137,22737,267
21137,22738,263
21137,22740,263
21137,22741,275
21137,22742,263
21137,22743,263
21137,22745,257
21137,22912,258
21137,24754,263
21137,24755,263
21137,24756,263
21137,24758,262
21137,24759,263
21137,24760,263
21137,24761,263
21137,24762,262
21137,24763,263
21137,24766,263
21137,24767,249
21137,24768,256
21137,24770,263
21137,24771,263
21137,24772,263
21137,24773,262
21137,24774,160
21137,24775,263
21137,24776,267
21137,24777,263
21137,24757,258
21137,21148,255
21137,22744,248
21137,24764,248
21137,2445,3
21137,2576,9
21137,24947,237
21137,24948,237
21137,25189,209
21138,13117,15
21138,13317,55
21138,16187,47
21138,21139,286
21138,21142,277
21138,21143,300
21138,21145,285
21138,21146,15
21138,21147,285
21138,21149,284
21138,21150,286
21138,21280,289
21138,21638,286
21138,21656,284
21138,21657,282
21138,22681,293
21138,22730,286
21138,22731,286
21138,22732,286
21138,22733,286
21138,22734,286
21138,22735,286
21138,22736,290
21138,22737,280
21138,22738,286
21138,22740,286
21138,22741,299
21138,22742,286
21138,22743,286
21138,22745,272
21138,22912,282
21138,24754,286
21138,24755,286
21138,24756,287
21138,24758,285
21138,24759,286
21138,24760,286
21138,24761,286
21138,24762,285
21138,24763,286
21138,24766,286
21138,24767,270
21138,24768,279
21138,24770,286
21138,24771,286
21138,24772,287
21138,24773,285
21138,24774,173
21138,24775,286
21138,24776,290
21138,24777,286
21138,24757,281
21138,21148,278
21138,22744,271
21138,24764,271
21138,2445,3
21138,2576,13
21138,24947,260
21138,24948,260
21138,25189,218
21139,13117,15
21139,13317,54
21139,16187,50
21139,21142,278
21139,21143,297
21139,21145,286
21139,21146,15
21139,21147,284
21139,21149,285
21139,21150,287
21139,21280,286
21139,21638,287
21139,21656,285
21139,21657,283
21139,22681,288
21139,22730,287
21139,22731,287
21139,22732,287
21139,22733,287
21139,22734,287
21139,22735,287
21139,22736,289
21139,22737,281
21139,22738,287
21139,22740,287
21139,22741,294
21139,22742,287
21139,22743,287
21139,22745,273
21139,22912,281
21139,24754,287
21139,24755,287
21139,24756,284
21139,24758,286
21139,24759,287
21139,24760,287
21139,24761,287
21139,24762,286
21139,24763,287
21139,24766,287
21139,24767,271
21139,24768,280
21139,24770,287
21139,24771,287
21139,24772,284
21139,24773,286
21139,24774,174
21139,24775,287
21139,24776,285
21139,24777,287
21139,24757,282
21139,21148,275
21139,22744,272
21139,24764,272
21139,2445,3
21139,2576,13
21139,24947,261
21139,24948,261
21139,25189,214
21142,13117,15
21142,13317,54
21142,16187,50
21142,21143,284
21142,21145,277
21142,21146,15
21142,21147,270
21142,21149,276
21142,21150,278
21142,21280,272
21142,21638,278
21142,21656,276
21142,21657,274
21142,22681,274
21142,22730,278
21142,22731,278
21142,22732,278
21142,22733,278
21142,22734,278
21142,22735,278
21142,22736,280
21142,22737,272
21142,22738,278
21142,22740,278
21142,22741,280
21142,22742,278
21142,22743,278
21142,22745,264
21142,22912,272
21142,24754,278
21142,24755,278
21142,24756,275
21142,24758,277
21142,24759,278
21142,24760,278
21142,24761,278
21142,24762,277
21142,24763,278
21142,24766,278
21142,24767,262
21142,24768,271
21142,24770,278
21142,24771,278
21142,24772,275
21142,24773,277
21142,24774,188
21142,24775,278
21142,24776,271
21142,24777,278
21142,24757,273
21142,21148,262
21142,22744,263
